case_id,start_time,end_time,creator,variant,variant_index,activity,resource
Application_1588338664,2016-07-01T06:48:17,2016-07-01T06:57:10,Fluxicon Disco, Variant 99,99,W_Validate application,User_83
Application_1588338664,2016-07-01T07:55:06,2016-07-01T07:55:59,Fluxicon Disco, Variant 99,99,W_Call incomplete files,User_83
Application_1588338664,2016-07-01T10:32:52,2016-07-01T10:41:17,Fluxicon Disco, Variant 99,99,W_Call incomplete files,User_39
Application_1588338664,2016-07-04T04:28:45,2016-07-04T04:31:09,Fluxicon Disco, Variant 99,99,W_Validate application,User_83
Application_1588507950,2016-08-22T05:57:33,2016-08-22T06:06:27,Fluxicon Disco, Variant 9,9,W_Complete application,User_28
Application_1588507950,2016-08-22T06:06:27,2016-08-22T06:07:59,Fluxicon Disco, Variant 9,9,W_Call after offers,User_28
Application_1588507950,2016-08-26T11:26:32,2016-08-26T11:26:56,Fluxicon Disco, Variant 9,9,W_Call after offers,User_18
Application_1588507950,2016-09-05T08:15:45,2016-09-05T08:24:34,Fluxicon Disco, Variant 9,9,W_Validate application,User_27
Application_1588507950,2016-09-08T04:02:53,2016-09-08T04:03:51,Fluxicon Disco, Variant 9,9,W_Validate application,User_83
Application_1588847225,2016-08-05T11:39:17,2016-08-05T11:40:53,Fluxicon Disco, Variant 2969,2969,W_Handle leads,User_46
Application_1588847225,2016-08-05T11:40:53,2016-08-05T11:41:04,Fluxicon Disco, Variant 2969,2969,W_Complete application,User_46
Application_1588847225,2016-08-09T06:44:11,2016-08-09T06:54:52,Fluxicon Disco, Variant 2969,2969,W_Complete application,User_45
Application_1588847225,2016-08-09T06:54:52,2016-08-09T06:59:21,Fluxicon Disco, Variant 2969,2969,W_Call after offers,User_45
Application_1588847225,2016-08-13T07:33:52,2016-08-13T07:34:12,Fluxicon Disco, Variant 2969,2969,W_Call after offers,User_5
Application_1588847225,2016-08-23T08:14:56,2016-08-23T08:23:28,Fluxicon Disco, Variant 2969,2969,W_Validate application,User_116
Application_1588847225,2016-08-30T08:51:37,2016-08-30T08:52:00,Fluxicon Disco, Variant 2969,2969,W_Call incomplete files,User_30
Application_1588847225,2016-08-30T12:38:41,2016-08-30T12:43:54,Fluxicon Disco, Variant 2969,2969,W_Call incomplete files,User_11
Application_1588847225,2016-08-31T09:31:40,2016-08-31T09:32:59,Fluxicon Disco, Variant 2969,2969,W_Validate application,User_126
Application_1588847225,2016-09-01T05:36:03,2016-09-01T05:36:18,Fluxicon Disco, Variant 2969,2969,W_Call incomplete files,User_30
Application_1588847225,2016-09-01T08:16:52,2016-09-01T08:24:23,Fluxicon Disco, Variant 2969,2969,W_Call incomplete files,User_10
Application_1588847225,2016-09-02T16:50:05,2016-09-02T16:52:57,Fluxicon Disco, Variant 2969,2969,W_Call incomplete files,User_41
Application_1588847225,2016-09-06T07:18:03,2016-09-06T07:18:50,Fluxicon Disco, Variant 2969,2969,W_Validate application,User_112
Application_1588847225,2016-09-06T09:47:59,2016-09-06T09:48:08,Fluxicon Disco, Variant 2969,2969,W_Call incomplete files,User_75
Application_1588847225,2016-09-07T08:25:52,2016-09-07T08:28:32,Fluxicon Disco, Variant 2969,2969,W_Call incomplete files,User_48
Application_1588847225,2016-09-07T09:17:15,2016-09-07T09:17:18,Fluxicon Disco, Variant 2969,2969,W_Validate application,User_41
Application_1588847225,2016-09-07T09:40:59,2016-09-07T09:41:26,Fluxicon Disco, Variant 2969,2969,W_Validate application,User_87
Application_1588847225,2016-09-07T10:17:18,2016-09-07T10:22:37,Fluxicon Disco, Variant 2969,2969,W_Validate application,User_30
Application_1588847225,2016-09-07T10:22:37,2016-09-07T10:22:43,Fluxicon Disco, Variant 2969,2969,W_Call incomplete files,User_30
Application_1588847225,2016-09-08T07:50:30,2016-09-08T07:51:20,Fluxicon Disco, Variant 2969,2969,W_Call incomplete files,User_48
Application_1588847225,2016-09-08T07:54:34,2016-09-08T07:57:22,Fluxicon Disco, Variant 2969,2969,W_Call incomplete files,User_28
Application_1588847225,2016-09-09T04:50:33,2016-09-09T04:52:14,Fluxicon Disco, Variant 2969,2969,W_Validate application,User_27
Application_1588847225,2016-09-09T04:53:12,2016-09-09T04:53:30,Fluxicon Disco, Variant 2969,2969,W_Validate application,User_87
Application_15895190,2016-07-12T14:55:43,2016-07-12T15:00:11,Fluxicon Disco, Variant 37,37,W_Call after offers,User_45
Application_15895190,2016-07-16T12:09:01,2016-07-16T12:09:33,Fluxicon Disco, Variant 37,37,W_Call after offers,User_28
Application_15895190,2016-07-22T08:58:55,2016-07-22T09:02:17,Fluxicon Disco, Variant 37,37,W_Validate application,User_121
Application_15895190,2016-07-22T11:48:07,2016-07-22T11:50:26,Fluxicon Disco, Variant 37,37,W_Call incomplete files,User_100
Application_15895190,2016-07-22T16:29:33,2016-07-22T16:34:44,Fluxicon Disco, Variant 37,37,W_Call incomplete files,User_54
Application_15895190,2016-07-27T09:32:08,2016-07-27T09:34:36,Fluxicon Disco, Variant 37,37,W_Validate application,User_123
Application_1589661239,2016-08-08T06:39:50,2016-08-08T06:48:43,Fluxicon Disco, Variant 2,2,W_Complete application,User_26
Application_1589661239,2016-08-08T06:48:43,2016-08-08T07:15:42,Fluxicon Disco, Variant 2,2,W_Call after offers,User_26
Application_1589661239,2016-08-12T07:23:09,2016-08-12T07:24:03,Fluxicon Disco, Variant 2,2,W_Call after offers,User_5
Application_1589661239,2016-08-15T07:11:21,2016-08-15T07:15:53,Fluxicon Disco, Variant 2,2,W_Validate application,User_113
Application_1589800058,2016-08-24T09:09:10,2016-08-24T09:22:30,Fluxicon Disco, Variant 1,1,W_Complete application,User_43
Application_1589800058,2016-08-24T09:22:30,2016-08-24T09:22:32,Fluxicon Disco, Variant 1,1,W_Call after offers,User_43
Application_1589800058,2016-08-29T12:51:42,2016-08-29T12:52:18,Fluxicon Disco, Variant 1,1,W_Call after offers,User_19
Application_1590083525,2016-08-09T07:46:14,2016-08-09T07:51:22,Fluxicon Disco, Variant 4,4,W_Complete application,User_45
Application_1590083525,2016-08-09T07:51:22,2016-08-09T07:52:51,Fluxicon Disco, Variant 4,4,W_Call after offers,User_45
Application_1590439755,2016-06-24T07:07:45,2016-06-24T07:09:56,Fluxicon Disco, Variant 1284,1284,W_Complete application,User_43
Application_1590439755,2016-06-25T09:41:50,2016-06-25T09:42:03,Fluxicon Disco, Variant 1284,1284,W_Complete application,User_45
Application_1590439755,2016-06-25T10:37:08,2016-06-25T10:44:39,Fluxicon Disco, Variant 1284,1284,W_Complete application,User_17
Application_1590439755,2016-06-25T10:44:39,2016-06-25T10:46:12,Fluxicon Disco, Variant 1284,1284,W_Call after offers,User_17
Application_1590439755,2016-06-29T13:10:58,2016-06-29T13:11:49,Fluxicon Disco, Variant 1284,1284,W_Call after offers,User_24
Application_1590439755,2016-06-30T08:17:23,2016-06-30T08:22:51,Fluxicon Disco, Variant 1284,1284,W_Validate application,User_116
Application_1590439755,2016-07-06T12:05:17,2016-07-06T12:57:50,Fluxicon Disco, Variant 1284,1284,W_Validate application,User_93
Application_1590439755,2016-07-07T03:40:06,2016-07-07T03:53:05,Fluxicon Disco, Variant 1284,1284,W_Validate application,User_30
Application_1590439755,2016-07-07T03:53:05,2016-07-07T03:53:17,Fluxicon Disco, Variant 1284,1284,W_Call incomplete files,User_30
Application_1590439755,2016-07-07T08:17:44,2016-07-07T08:26:13,Fluxicon Disco, Variant 1284,1284,W_Call incomplete files,User_28
Application_1590439755,2016-07-25T10:32:26,2016-07-25T10:35:17,Fluxicon Disco, Variant 1284,1284,W_Call incomplete files,User_46
Application_1590439755,2016-07-26T08:03:12,2016-07-26T08:03:48,Fluxicon Disco, Variant 1284,1284,W_Call incomplete files,User_4
Application_1590439755,2016-07-26T15:39:43,2016-07-26T15:39:57,Fluxicon Disco, Variant 1284,1284,W_Call incomplete files,User_26
Application_1590439755,2016-07-26T16:14:00,2016-07-26T16:17:35,Fluxicon Disco, Variant 1284,1284,W_Call incomplete files,User_26
Application_1590553052,2016-07-06T10:37:49,2016-07-06T10:41:52,Fluxicon Disco, Variant 9,9,W_Complete application,User_16
Application_1590553052,2016-07-06T10:41:52,2016-07-06T10:43:46,Fluxicon Disco, Variant 9,9,W_Call after offers,User_16
Application_1590553052,2016-07-11T16:45:00,2016-07-11T16:45:33,Fluxicon Disco, Variant 9,9,W_Call after offers,User_24
Application_1590553052,2016-07-14T13:26:22,2016-07-14T13:28:21,Fluxicon Disco, Variant 9,9,W_Validate application,User_122
Application_1590553052,2016-07-18T12:02:25,2016-07-18T12:23:24,Fluxicon Disco, Variant 9,9,W_Validate application,User_93
Application_1590744995,2016-07-14T08:41:19,2016-07-14T08:57:37,Fluxicon Disco, Variant 50,50,W_Complete application,User_53
Application_1590744995,2016-07-14T08:57:37,2016-07-14T09:03:34,Fluxicon Disco, Variant 50,50,W_Call after offers,User_53
Application_1590744995,2016-07-18T11:15:12,2016-07-18T11:18:06,Fluxicon Disco, Variant 50,50,W_Call after offers,User_42
Application_1590744995,2016-07-18T11:18:11,2016-07-18T11:18:22,Fluxicon Disco, Variant 50,50,W_Call after offers,User_42
Application_1590744995,2016-07-18T11:18:38,2016-07-18T11:19:02,Fluxicon Disco, Variant 50,50,W_Call after offers,User_40
Application_159085619,2016-06-30T15:36:48,2016-06-30T15:48:26,Fluxicon Disco, Variant 39,39,W_Complete application,User_35
Application_159085619,2016-06-30T15:48:26,2016-06-30T15:58:39,Fluxicon Disco, Variant 39,39,W_Call after offers,User_35
Application_159085619,2016-07-05T15:59:19,2016-07-05T15:59:42,Fluxicon Disco, Variant 39,39,W_Call after offers,User_10
Application_159085619,2016-07-15T08:07:46,2016-07-15T08:08:47,Fluxicon Disco, Variant 39,39,W_Validate application,User_126
Application_159085619,2016-07-18T08:46:40,2016-07-18T09:06:15,Fluxicon Disco, Variant 39,39,W_Validate application,User_93
Application_159085619,2016-07-20T10:57:35,2016-07-20T11:18:47,Fluxicon Disco, Variant 39,39,W_Validate application,User_99
Application_159085619,2016-07-20T11:18:47,2016-07-20T11:19:25,Fluxicon Disco, Variant 39,39,W_Call incomplete files,User_99
Application_159085619,2016-07-20T16:12:11,2016-07-20T16:14:05,Fluxicon Disco, Variant 39,39,W_Call incomplete files,User_28
Application_1591194403,2016-07-28T10:43:58,2016-07-28T10:49:44,Fluxicon Disco, Variant 2974,2974,W_Complete application,User_55
Application_1591194403,2016-07-28T16:24:29,2016-07-28T16:25:53,Fluxicon Disco, Variant 2974,2974,W_Call after offers,User_11
Application_1591194403,2016-08-02T08:09:17,2016-08-02T08:09:41,Fluxicon Disco, Variant 2974,2974,W_Call after offers,User_40
Application_1591194403,2016-08-10T08:03:35,2016-08-10T08:13:27,Fluxicon Disco, Variant 2974,2974,W_Validate application,User_116
Application_1591194403,2016-08-10T08:13:27,2016-08-10T08:15:59,Fluxicon Disco, Variant 2974,2974,W_Call incomplete files,User_116
Application_1591194403,2016-08-10T08:38:51,2016-08-10T08:39:38,Fluxicon Disco, Variant 2974,2974,W_Call incomplete files,User_54
Application_1591194403,2016-08-11T06:48:59,2016-08-11T06:50:36,Fluxicon Disco, Variant 2974,2974,W_Call incomplete files,User_18
Application_1591194403,2016-08-15T05:22:31,2016-08-15T05:27:25,Fluxicon Disco, Variant 2974,2974,W_Call incomplete files,User_41
Application_1591194403,2016-08-15T07:04:22,2016-08-15T07:04:35,Fluxicon Disco, Variant 2974,2974,W_Validate application,User_116
Application_1591194403,2016-08-16T04:45:19,2016-08-16T04:45:33,Fluxicon Disco, Variant 2974,2974,W_Validate application,User_100
Application_1591194403,2016-08-16T04:45:33,2016-08-16T04:45:43,Fluxicon Disco, Variant 2974,2974,W_Call incomplete files,User_100
Application_1591194403,2016-08-16T09:09:49,2016-08-16T09:10:00,Fluxicon Disco, Variant 2974,2974,W_Call incomplete files,User_33
Application_1591194403,2016-08-16T10:41:55,2016-08-16T10:46:33,Fluxicon Disco, Variant 2974,2974,W_Call incomplete files,User_14
Application_1591380725,2016-09-02T11:24:53,2016-09-02T11:25:56,Fluxicon Disco, Variant 11,11,W_Call after offers,User_41
Application_1591380725,2016-09-06T04:30:12,2016-09-06T04:30:37,Fluxicon Disco, Variant 11,11,W_Call after offers,User_5
Application_1591900552,2016-09-08T05:17:29,2016-09-08T05:24:31,Fluxicon Disco, Variant 1,1,W_Complete application,User_18
Application_1591900552,2016-09-08T05:24:31,2016-09-08T05:26:14,Fluxicon Disco, Variant 1,1,W_Call after offers,User_18
Application_1591900552,2016-09-13T04:33:36,2016-09-13T04:34:01,Fluxicon Disco, Variant 1,1,W_Call after offers,User_4
Application_1591913897,2016-07-12T10:55:18,2016-07-12T10:57:08,Fluxicon Disco, Variant 3,3,W_Complete application,User_21
Application_1591913897,2016-07-12T12:10:19,2016-07-12T12:17:07,Fluxicon Disco, Variant 3,3,W_Complete application,User_18
Application_1591913897,2016-07-12T12:17:07,2016-07-12T12:18:22,Fluxicon Disco, Variant 3,3,W_Call after offers,User_18
Application_1591913897,2016-07-16T12:05:54,2016-07-16T12:06:24,Fluxicon Disco, Variant 3,3,W_Call after offers,User_17
Application_1592376567,2016-06-29T12:22:32,2016-06-29T12:23:47,Fluxicon Disco, Variant 42,42,W_Complete application,User_49
Application_1592376567,2016-07-04T07:40:35,2016-07-04T07:42:37,Fluxicon Disco, Variant 42,42,W_Complete application,User_3
Application_1592376567,2016-07-04T07:42:37,2016-07-04T07:43:08,Fluxicon Disco, Variant 42,42,W_Call after offers,User_3
Application_1592376567,2016-07-04T10:54:46,2016-07-04T10:55:49,Fluxicon Disco, Variant 42,42,W_Call after offers,User_19
Application_1592376567,2016-07-07T09:17:40,2016-07-07T09:19:54,Fluxicon Disco, Variant 42,42,W_Call after offers,User_15
Application_1592781422,2016-07-16T08:40:27,2016-07-16T08:41:26,Fluxicon Disco, Variant 2980,2980,W_Handle leads,User_46
Application_1592781422,2016-07-16T08:41:26,2016-07-16T08:42:28,Fluxicon Disco, Variant 2980,2980,W_Complete application,User_46
Application_1592781422,2016-07-16T11:02:24,2016-07-16T11:09:24,Fluxicon Disco, Variant 2980,2980,W_Complete application,User_18
Application_1592781422,2016-07-16T11:09:24,2016-07-16T11:09:53,Fluxicon Disco, Variant 2980,2980,W_Call after offers,User_18
Application_1592781422,2016-07-20T13:07:19,2016-07-20T13:07:47,Fluxicon Disco, Variant 2980,2980,W_Call after offers,User_23
Application_1592781422,2016-07-22T09:29:59,2016-07-22T09:37:28,Fluxicon Disco, Variant 2980,2980,W_Validate application,User_125
Application_1592781422,2016-07-26T10:06:06,2016-07-26T10:20:35,Fluxicon Disco, Variant 2980,2980,W_Validate application,User_93
Application_1592781422,2016-07-27T12:35:36,2016-07-27T12:41:48,Fluxicon Disco, Variant 2980,2980,W_Validate application,User_99
Application_1592781422,2016-07-27T12:41:48,2016-07-27T12:42:02,Fluxicon Disco, Variant 2980,2980,W_Call incomplete files,User_99
Application_1592781422,2016-07-28T05:15:28,2016-07-28T05:17:08,Fluxicon Disco, Variant 2980,2980,W_Call incomplete files,User_33
Application_1592781422,2016-08-01T07:32:26,2016-08-01T07:33:40,Fluxicon Disco, Variant 2980,2980,W_Validate application,User_113
Application_1592781422,2016-08-01T10:20:16,2016-08-01T10:26:24,Fluxicon Disco, Variant 2980,2980,W_Validate application,User_83
Application_1592781422,2016-08-02T04:23:36,2016-08-02T04:23:50,Fluxicon Disco, Variant 2980,2980,W_Call incomplete files,User_75
Application_1592781422,2016-08-02T06:58:44,2016-08-02T07:00:05,Fluxicon Disco, Variant 2980,2980,W_Call incomplete files,User_39
Application_1592781422,2016-08-02T09:33:48,2016-08-02T09:42:30,Fluxicon Disco, Variant 2980,2980,W_Call incomplete files,User_21
Application_1593090463,2016-08-04T06:23:35,2016-08-04T06:25:22,Fluxicon Disco, Variant 2982,2982,W_Complete application,User_142
Application_1593090463,2016-08-04T12:12:10,2016-08-04T12:17:35,Fluxicon Disco, Variant 2982,2982,W_Complete application,User_38
Application_1593090463,2016-08-04T12:17:35,2016-08-04T12:18:10,Fluxicon Disco, Variant 2982,2982,W_Call after offers,User_38
Application_1593090463,2016-08-09T14:19:45,2016-08-09T14:20:36,Fluxicon Disco, Variant 2982,2982,W_Call after offers,User_18
Application_1593090463,2016-08-09T14:20:40,2016-08-09T14:20:51,Fluxicon Disco, Variant 2982,2982,W_Call after offers,User_45
Application_1593090463,2016-08-10T06:59:49,2016-08-10T07:02:31,Fluxicon Disco, Variant 2982,2982,W_Validate application,User_123
Application_1593090463,2016-08-10T07:02:31,2016-08-10T07:08:47,Fluxicon Disco, Variant 2982,2982,W_Call incomplete files,User_123
Application_1593090463,2016-08-10T07:55:03,2016-08-10T07:58:39,Fluxicon Disco, Variant 2982,2982,W_Call incomplete files,User_54
Application_1593090463,2016-08-10T09:33:58,2016-08-10T09:34:29,Fluxicon Disco, Variant 2982,2982,W_Validate application,User_113
Application_1593090463,2016-08-11T06:33:20,2016-08-11T06:33:55,Fluxicon Disco, Variant 2982,2982,W_Call incomplete files,User_101
Application_1593090463,2016-08-11T06:36:59,2016-08-11T06:40:12,Fluxicon Disco, Variant 2982,2982,W_Call incomplete files,User_11
Application_1593090463,2016-08-11T06:47:07,2016-08-11T06:47:15,Fluxicon Disco, Variant 2982,2982,W_Call incomplete files,User_11
Application_1593129209,2016-06-21T05:29:40,2016-06-21T05:36:20,Fluxicon Disco, Variant 2,2,W_Complete application,User_21
Application_1593129209,2016-06-21T06:51:32,2016-06-21T06:52:49,Fluxicon Disco, Variant 2,2,W_Call after offers,User_48
Application_1593129209,2016-06-25T06:41:31,2016-06-25T06:42:00,Fluxicon Disco, Variant 2,2,W_Call after offers,User_85
Application_1593129209,2016-06-28T05:52:24,2016-06-28T05:55:29,Fluxicon Disco, Variant 2,2,W_Validate application,User_112
Application_1593132137,2016-06-24T05:34:24,2016-06-24T05:34:33,Fluxicon Disco, Variant 2983,2983,W_Handle leads,User_45
Application_1593132137,2016-06-24T05:37:14,2016-06-24T05:38:03,Fluxicon Disco, Variant 2983,2983,W_Handle leads,User_45
Application_1593132137,2016-06-24T05:38:03,2016-06-24T05:38:07,Fluxicon Disco, Variant 2983,2983,W_Complete application,User_45
Application_1593132137,2016-06-24T15:40:42,2016-06-24T15:44:37,Fluxicon Disco, Variant 2983,2983,W_Call after offers,User_48
Application_1593132137,2016-06-28T05:57:12,2016-06-28T06:00:01,Fluxicon Disco, Variant 2983,2983,W_Call after offers,User_60
Application_1593132137,2016-07-05T09:58:31,2016-07-05T10:03:45,Fluxicon Disco, Variant 2983,2983,W_Validate application,User_123
Application_1593132137,2016-07-11T04:13:53,2016-07-11T04:13:57,Fluxicon Disco, Variant 2983,2983,W_Validate application,User_87
Application_1593132137,2016-07-11T04:19:36,2016-07-11T04:19:40,Fluxicon Disco, Variant 2983,2983,W_Validate application,User_87
Application_1593132137,2016-07-11T05:14:51,2016-07-11T05:56:54,Fluxicon Disco, Variant 2983,2983,W_Validate application,User_93
Application_1593132137,2016-07-11T05:57:11,2016-07-11T05:58:48,Fluxicon Disco, Variant 2983,2983,W_Validate application,User_93
Application_1593132137,2016-07-11T10:10:48,2016-07-11T10:17:11,Fluxicon Disco, Variant 2983,2983,W_Validate application,User_95
Application_1593132137,2016-07-11T10:20:43,2016-07-11T10:36:15,Fluxicon Disco, Variant 2983,2983,W_Validate application,User_95
Application_1593132137,2016-07-11T10:39:59,2016-07-11T10:40:26,Fluxicon Disco, Variant 2983,2983,W_Validate application,User_83
Application_1593164638,2016-08-26T12:39:44,2016-08-26T12:45:12,Fluxicon Disco, Variant 142,142,W_Handle leads,User_36
Application_1593164638,2016-08-26T12:45:12,2016-08-26T12:46:16,Fluxicon Disco, Variant 142,142,W_Complete application,User_36
Application_1593164638,2016-08-27T12:41:23,2016-08-27T12:42:32,Fluxicon Disco, Variant 142,142,W_Complete application,User_56
Application_1593164638,2016-08-29T10:28:57,2016-08-29T10:31:09,Fluxicon Disco, Variant 142,142,W_Call after offers,User_12
Application_1593164638,2016-09-02T07:25:39,2016-09-02T07:26:05,Fluxicon Disco, Variant 142,142,W_Call after offers,User_2
Application_1593164638,2016-09-12T07:24:05,2016-09-12T07:30:26,Fluxicon Disco, Variant 142,142,W_Validate application,User_27
Application_1593164638,2016-09-15T03:13:08,2016-09-15T03:13:35,Fluxicon Disco, Variant 142,142,W_Validate application,User_68
Application_1593164638,2016-09-15T04:12:27,2016-09-15T04:17:53,Fluxicon Disco, Variant 142,142,W_Validate application,User_68
Application_1593164638,2016-09-15T04:53:18,2016-09-15T04:57:33,Fluxicon Disco, Variant 142,142,W_Validate application,User_68
Application_1593413384,2016-08-15T09:14:53,2016-08-15T09:16:14,Fluxicon Disco, Variant 13,13,W_Handle leads,User_46
Application_1593413384,2016-08-15T09:16:14,2016-08-15T09:16:39,Fluxicon Disco, Variant 13,13,W_Complete application,User_46
Application_1593413384,2016-08-17T07:52:16,2016-08-17T08:07:22,Fluxicon Disco, Variant 13,13,W_Complete application,User_5
Application_1593413384,2016-08-17T08:07:22,2016-08-17T08:09:06,Fluxicon Disco, Variant 13,13,W_Call after offers,User_5
Application_1593413384,2016-08-22T09:21:14,2016-08-22T09:21:33,Fluxicon Disco, Variant 13,13,W_Call after offers,User_40
Application_1593644307,2016-06-20T12:22:49,2016-06-20T12:26:33,Fluxicon Disco, Variant 136,136,W_Complete application,User_4
Application_1593644307,2016-06-20T12:26:33,2016-06-20T12:28:58,Fluxicon Disco, Variant 136,136,W_Call after offers,User_4
Application_1593644307,2016-06-24T10:50:02,2016-06-24T10:52:33,Fluxicon Disco, Variant 136,136,W_Validate application,User_126
Application_1593644307,2016-06-29T04:15:35,2016-06-29T04:15:38,Fluxicon Disco, Variant 136,136,W_Validate application,User_30
Application_1593644307,2016-06-29T06:33:38,2016-06-29T06:42:12,Fluxicon Disco, Variant 136,136,W_Validate application,User_87
Application_1593644307,2016-06-29T06:51:00,2016-06-29T06:51:31,Fluxicon Disco, Variant 136,136,W_Validate application,User_99
Application_1593644307,2016-06-29T06:57:42,2016-06-29T06:58:22,Fluxicon Disco, Variant 136,136,W_Validate application,User_87
Application_1593676238,2016-09-01T08:35:32,2016-09-01T08:37:11,Fluxicon Disco, Variant 11,11,W_Call after offers,User_42
Application_1593676238,2016-09-05T12:21:39,2016-09-05T12:22:05,Fluxicon Disco, Variant 11,11,W_Call after offers,User_41
Application_1593705186,2016-06-21T06:43:13,2016-06-21T06:52:36,Fluxicon Disco, Variant 27,27,W_Complete application,User_3
Application_1593705186,2016-06-21T06:52:36,2016-06-21T06:53:57,Fluxicon Disco, Variant 27,27,W_Call after offers,User_3
Application_1593705186,2016-06-25T06:42:08,2016-06-25T06:43:08,Fluxicon Disco, Variant 27,27,W_Call after offers,User_85
Application_1593705186,2016-06-29T06:48:12,2016-06-29T06:53:23,Fluxicon Disco, Variant 27,27,W_Validate application,User_117
Application_1593705186,2016-07-01T07:34:39,2016-07-01T07:35:02,Fluxicon Disco, Variant 27,27,W_Call incomplete files,User_101
Application_1593705186,2016-07-01T09:29:17,2016-07-01T09:31:19,Fluxicon Disco, Variant 27,27,W_Call incomplete files,User_39
Application_1593705186,2016-07-02T09:49:05,2016-07-02T09:49:52,Fluxicon Disco, Variant 27,27,W_Validate application,User_49
Application_1593705186,2016-07-04T06:04:26,2016-07-04T06:04:51,Fluxicon Disco, Variant 27,27,W_Validate application,User_95
Application_1594087706,2016-07-15T09:12:51,2016-07-15T09:19:07,Fluxicon Disco, Variant 1,1,W_Complete application,User_17
Application_1594087706,2016-07-15T09:19:07,2016-07-15T09:20:48,Fluxicon Disco, Variant 1,1,W_Call after offers,User_17
Application_1594087706,2016-07-19T05:15:41,2016-07-19T05:16:54,Fluxicon Disco, Variant 1,1,W_Call after offers,User_36
Application_159425596,2016-08-29T13:24:30,2016-08-29T13:25:36,Fluxicon Disco, Variant 107,107,W_Call after offers,User_61
Application_159425596,2016-09-02T08:23:43,2016-09-02T08:24:26,Fluxicon Disco, Variant 107,107,W_Call after offers,User_2
Application_159425596,2016-09-02T09:39:43,2016-09-02T09:42:31,Fluxicon Disco, Variant 107,107,W_Validate application,User_126
Application_159425596,2016-09-06T05:39:19,2016-09-06T06:14:27,Fluxicon Disco, Variant 107,107,W_Validate application,User_68
Application_1594259231,2016-09-12T06:58:06,2016-09-12T07:00:32,Fluxicon Disco, Variant 2,2,W_Complete application,User_2
Application_1594259231,2016-09-12T10:13:56,2016-09-12T10:17:12,Fluxicon Disco, Variant 2,2,W_Call after offers,User_51
Application_1594259231,2016-09-16T06:03:37,2016-09-16T06:03:59,Fluxicon Disco, Variant 2,2,W_Call after offers,User_132
Application_1594259231,2016-09-16T07:15:12,2016-09-16T07:17:15,Fluxicon Disco, Variant 2,2,W_Validate application,User_123
Application_1594976866,2016-09-12T15:57:09,2016-09-12T15:58:09,Fluxicon Disco, Variant 11,11,W_Call after offers,User_10
Application_1594976866,2016-09-16T06:30:21,2016-09-16T06:31:05,Fluxicon Disco, Variant 11,11,W_Call after offers,User_132
Application_1595126280,2016-08-19T12:13:04,2016-08-19T12:13:16,Fluxicon Disco, Variant 2987,2987,W_Handle leads,User_64
Application_1595126280,2016-08-19T12:13:22,2016-08-19T12:13:29,Fluxicon Disco, Variant 2987,2987,W_Handle leads,User_64
Application_1595126280,2016-08-19T12:17:46,2016-08-19T12:19:57,Fluxicon Disco, Variant 2987,2987,W_Handle leads,User_64
Application_1595126280,2016-08-19T12:19:57,2016-08-19T12:20:00,Fluxicon Disco, Variant 2987,2987,W_Complete application,User_64
Application_1595126280,2016-08-22T11:41:06,2016-08-22T11:45:47,Fluxicon Disco, Variant 2987,2987,W_Complete application,User_91
Application_1595126280,2016-08-23T06:50:23,2016-08-23T06:51:10,Fluxicon Disco, Variant 2987,2987,W_Call after offers,User_28
Application_1595126280,2016-08-27T06:30:29,2016-08-27T06:32:32,Fluxicon Disco, Variant 2987,2987,W_Call after offers,User_37
Application_1595126280,2016-08-27T06:51:48,2016-08-27T06:52:33,Fluxicon Disco, Variant 2987,2987,W_Call after offers,User_37
Application_1595126280,2016-08-31T07:20:02,2016-08-31T07:28:48,Fluxicon Disco, Variant 2987,2987,W_Validate application,User_126
Application_1595126280,2016-08-31T09:08:45,2016-08-31T09:20:03,Fluxicon Disco, Variant 2987,2987,W_Validate application,User_93
Application_159582191,2016-07-18T08:10:11,2016-07-18T08:11:44,Fluxicon Disco, Variant 21,21,W_Handle leads,User_40
Application_159582191,2016-07-18T08:11:44,2016-07-18T08:11:47,Fluxicon Disco, Variant 21,21,W_Complete application,User_40
Application_159582191,2016-07-19T06:23:32,2016-07-19T06:27:33,Fluxicon Disco, Variant 21,21,W_Complete application,User_53
Application_159582191,2016-07-21T10:09:10,2016-07-21T10:17:53,Fluxicon Disco, Variant 21,21,W_Complete application,User_60
Application_159582191,2016-07-21T10:17:53,2016-07-21T10:20:21,Fluxicon Disco, Variant 21,21,W_Call after offers,User_60
Application_159582191,2016-07-25T11:41:04,2016-07-25T11:42:00,Fluxicon Disco, Variant 21,21,W_Call after offers,User_58
Application_159587357,2016-07-05T12:37:22,2016-07-05T12:49:03,Fluxicon Disco, Variant 2990,2990,W_Complete application,User_7
Application_159587357,2016-07-05T12:49:03,2016-07-05T13:03:18,Fluxicon Disco, Variant 2990,2990,W_Call after offers,User_7
Application_159587357,2016-07-11T16:49:42,2016-07-11T16:51:01,Fluxicon Disco, Variant 2990,2990,W_Call after offers,User_71
Application_159587357,2016-07-27T11:30:59,2016-07-27T11:33:45,Fluxicon Disco, Variant 2990,2990,W_Validate application,User_127
Application_159587357,2016-07-27T11:33:45,2016-07-27T11:33:53,Fluxicon Disco, Variant 2990,2990,W_Call incomplete files,User_127
