case_id,start_time,end_time,creator,variant,variant_index,activity,resource
179808,2011-11-12T12:49:28.342,2011-11-12T12:50:36.624,Fluxicon Disco, Variant 58,58,W_Nabellen offertes,NOT_SET
179811,2011-10-25T19:20:57.564,2011-10-25T19:21:54.377,Fluxicon Disco, Variant 272,272,W_Afhandelen leads,11189
179811,2011-10-26T08:59:04.891,2011-10-26T09:06:48.773,Fluxicon Disco, Variant 272,272,W_Completeren aanvraag,10861
179811,2011-10-26T09:07:30.28,2011-10-26T09:08:32.302,Fluxicon Disco, Variant 272,272,W_Nabellen offertes,10861
179811,2011-10-31T10:08:36.185,2011-10-31T10:10:34.027,Fluxicon Disco, Variant 272,272,W_Nabellen offertes,11049
179811,2011-11-02T13:10:32.941,2011-11-02T13:23:47.479,Fluxicon Disco, Variant 272,272,W_Valideren aanvraag,10629
179811,2011-11-02T14:26:59.469,2011-11-02T14:45:14.902,Fluxicon Disco, Variant 272,272,W_Nabellen incomplete dossiers,NOT_SET
179811,2011-11-03T07:56:11.397,2011-11-03T07:57:30.609,Fluxicon Disco, Variant 272,272,W_Nabellen incomplete dossiers,11049
179811,2011-11-05T10:12:22.959,2011-11-05T10:14:49.561,Fluxicon Disco, Variant 272,272,W_Nabellen incomplete dossiers,11002
179811,2011-11-05T14:08:32.09,2011-11-05T14:08:50.892,Fluxicon Disco, Variant 272,272,W_Nabellen incomplete dossiers,NOT_SET
179811,2011-11-05T14:14:34.681,2011-11-05T14:16:30.642,Fluxicon Disco, Variant 272,272,W_Nabellen incomplete dossiers,11002
179811,2011-11-07T07:18:42.67,2011-11-07T07:19:22.119,Fluxicon Disco, Variant 272,272,W_Nabellen incomplete dossiers,NOT_SET
179811,2011-11-07T14:36:43.167,2011-11-07T14:45:56.968,Fluxicon Disco, Variant 272,272,W_Valideren aanvraag,10629
179817,2011-10-26T08:03:50.961,2011-10-26T08:08:42.208,Fluxicon Disco, Variant 118,118,W_Completeren aanvraag,10861
179817,2011-10-26T09:35:30.49,2011-10-26T09:41:48.613,Fluxicon Disco, Variant 118,118,W_Completeren aanvraag,11002
179817,2011-10-26T09:44:11.784,2011-10-26T09:54:55.172,Fluxicon Disco, Variant 118,118,W_Completeren aanvraag,11002
179817,2011-10-26T10:09:19.3,2011-10-26T10:24:53.259,Fluxicon Disco, Variant 118,118,W_Nabellen offertes,11002
179817,2011-11-01T19:53:39.106,2011-11-01T19:58:30.136,Fluxicon Disco, Variant 118,118,W_Nabellen offertes,11189
179817,2011-11-08T18:32:42.042,2011-11-08T18:34:15.612,Fluxicon Disco, Variant 118,118,W_Nabellen offertes,10889
179817,2011-11-14T18:35:36.044,2011-11-14T18:35:48.956,Fluxicon Disco, Variant 118,118,W_Nabellen offertes,10138
179817,2011-11-14T18:36:05.126,2011-11-14T18:43:59.093,Fluxicon Disco, Variant 118,118,W_Valideren aanvraag,10138
179820,2011-10-25T19:33:42.503,2011-10-25T19:34:08.1,Fluxicon Disco, Variant 4,4,W_Afhandelen leads,10939
179820,2011-10-25T19:35:05.531,2011-10-25T19:36:45.947,Fluxicon Disco, Variant 4,4,W_Afhandelen leads,10939
179823,2011-10-25T19:42:05.451,2011-10-25T19:45:17.13,Fluxicon Disco, Variant 1432,1432,W_Afhandelen leads,11189
179823,2011-10-26T08:13:32.981,2011-10-26T08:27:11.978,Fluxicon Disco, Variant 1432,1432,W_Completeren aanvraag,10861
179823,2011-10-26T08:27:25.589,2011-10-26T08:29:01.045,Fluxicon Disco, Variant 1432,1432,W_Nabellen offertes,10861
179823,2011-11-01T19:22:58.383,2011-11-01T19:25:57.814,Fluxicon Disco, Variant 1432,1432,W_Nabellen offertes,11189
179823,2011-11-07T09:34:15.793,2011-11-07T09:34:58.624,Fluxicon Disco, Variant 1432,1432,W_Nabellen offertes,NOT_SET
179823,2011-11-10T13:15:12.601,2011-11-10T13:55:02.908,Fluxicon Disco, Variant 1432,1432,W_Valideren aanvraag,10138
179823,2011-11-10T15:16:31.833,2011-11-10T15:16:33.999,Fluxicon Disco, Variant 1432,1432,W_Nabellen incomplete dossiers,NOT_SET
179823,2011-11-10T15:18:33.803,2011-11-10T15:18:34.944,Fluxicon Disco, Variant 1432,1432,W_Nabellen incomplete dossiers,NOT_SET
179823,2011-11-10T15:19:16.457,2011-11-10T15:32:23.024,Fluxicon Disco, Variant 1432,1432,W_Nabellen incomplete dossiers,NOT_SET
179823,2011-11-10T15:47:10.968,2011-11-10T15:47:18.99,Fluxicon Disco, Variant 1432,1432,W_Nabellen incomplete dossiers,NOT_SET
179823,2011-11-10T19:24:57.01,2011-11-10T19:46:51.7,Fluxicon Disco, Variant 1432,1432,W_Nabellen incomplete dossiers,11169
179823,2011-11-11T08:29:34.223,2011-11-11T08:29:56.073,Fluxicon Disco, Variant 1432,1432,W_Nabellen incomplete dossiers,11049
179823,2011-11-11T09:34:15.528,2011-11-11T09:37:52.909,Fluxicon Disco, Variant 1432,1432,W_Valideren aanvraag,10138
179823,2011-11-11T10:13:49.585,2011-11-11T10:36:33.772,Fluxicon Disco, Variant 1432,1432,W_Nabellen incomplete dossiers,NOT_SET
179823,2011-11-16T10:35:13.773,2011-11-16T10:36:04.03,Fluxicon Disco, Variant 1432,1432,W_Nabellen incomplete dossiers,NOT_SET
179823,2011-11-16T11:10:10.287,2011-11-16T11:21:19.745,Fluxicon Disco, Variant 1432,1432,W_Valideren aanvraag,10138
179823,2011-11-16T11:23:10.672,2011-11-16T11:23:27.086,Fluxicon Disco, Variant 1432,1432,W_Valideren aanvraag,10138
179823,2011-11-16T11:29:53.3,2011-11-16T11:32:57.423,Fluxicon Disco, Variant 1432,1432,W_Valideren aanvraag,10138
179826,2011-10-26T08:33:42.216,2011-10-26T08:34:26.846,Fluxicon Disco, Variant 69,69,W_Afhandelen leads,11009
179826,2011-10-26T08:34:29.676,2011-10-26T08:36:03.239,Fluxicon Disco, Variant 69,69,W_Afhandelen leads,11009
179826,2011-10-26T08:40:02.637,2011-10-26T08:42:39.83,Fluxicon Disco, Variant 69,69,W_Completeren aanvraag,11189
179826,2011-10-26T13:22:56.733,2011-10-26T13:25:00.206,Fluxicon Disco, Variant 69,69,W_Completeren aanvraag,11121
179826,2011-10-26T17:00:16.619,2011-10-26T17:00:30.554,Fluxicon Disco, Variant 69,69,W_Completeren aanvraag,NOT_SET
179826,2011-10-26T17:01:06.435,2011-10-26T17:32:31.536,Fluxicon Disco, Variant 69,69,W_Completeren aanvraag,NOT_SET
179829,2011-10-26T08:41:44.721,2011-10-26T08:54:30.056,Fluxicon Disco, Variant 131,131,W_Completeren aanvraag,10861
179829,2011-10-26T08:54:41.587,2011-10-26T08:55:33.155,Fluxicon Disco, Variant 131,131,W_Nabellen offertes,10861
179829,2011-11-02T17:46:19.624,2011-11-02T17:47:40.905,Fluxicon Disco, Variant 131,131,W_Nabellen offertes,10881
179829,2011-11-03T18:49:45.144,2011-11-03T18:56:04.904,Fluxicon Disco, Variant 131,131,W_Nabellen offertes,NOT_SET
179829,2011-11-09T15:15:20.515,2011-11-09T15:15:47.409,Fluxicon Disco, Variant 131,131,W_Nabellen offertes,10972
179829,2011-11-09T15:16:02.47,2011-11-09T15:31:41.755,Fluxicon Disco, Variant 131,131,W_Valideren aanvraag,10972
179829,2011-11-09T17:46:09.611,2011-11-09T17:56:39.459,Fluxicon Disco, Variant 131,131,W_Nabellen incomplete dossiers,11119
179829,2011-11-10T10:57:53.897,2011-11-10T10:58:03.012,Fluxicon Disco, Variant 131,131,W_Nabellen incomplete dossiers,11049
179829,2011-11-10T12:14:11.697,2011-11-10T12:16:11.523,Fluxicon Disco, Variant 131,131,W_Nabellen incomplete dossiers,10899
179829,2011-11-10T13:04:36.79,2011-11-10T13:09:28.812,Fluxicon Disco, Variant 131,131,W_Valideren aanvraag,10972
179832,2011-10-26T08:36:07.476,2011-10-26T08:38:51.418,Fluxicon Disco, Variant 1434,1434,W_Afhandelen leads,11009
179832,2011-10-26T08:42:55.685,2011-10-26T08:49:26.89,Fluxicon Disco, Variant 1434,1434,W_Completeren aanvraag,11189
179832,2011-10-26T11:20:49.366,2011-10-26T11:29:53.756,Fluxicon Disco, Variant 1434,1434,W_Completeren aanvraag,11189
179832,2011-10-26T11:30:28.148,2011-10-26T11:31:44.839,Fluxicon Disco, Variant 1434,1434,W_Completeren aanvraag,11189
179832,2011-10-26T11:32:06.527,2011-10-26T11:33:15.868,Fluxicon Disco, Variant 1434,1434,W_Nabellen offertes,11189
179832,2011-11-02T18:25:56.381,2011-11-02T18:32:11.06,Fluxicon Disco, Variant 1434,1434,W_Nabellen offertes,10913
179832,2011-11-03T19:04:38.319,2011-11-03T19:05:07.239,Fluxicon Disco, Variant 1434,1434,W_Nabellen offertes,NOT_SET
179832,2011-11-04T18:05:25.856,2011-11-04T18:15:38.174,Fluxicon Disco, Variant 1434,1434,W_Nabellen offertes,10881
179832,2011-11-14T09:54:20.033,2011-11-14T10:18:13.638,Fluxicon Disco, Variant 1434,1434,W_Nabellen offertes,10932
179832,2011-11-15T14:55:32.908,2011-11-15T15:05:52.298,Fluxicon Disco, Variant 1434,1434,W_Nabellen offertes,10929
179832,2011-11-16T10:41:52.161,2011-11-16T10:42:16.59,Fluxicon Disco, Variant 1434,1434,W_Nabellen offertes,11259
179832,2011-11-17T07:43:20.379,2011-11-17T07:43:40.374,Fluxicon Disco, Variant 1434,1434,W_Valideren aanvraag,11049
179832,2011-11-17T08:27:56.51,2011-11-17T08:50:39.548,Fluxicon Disco, Variant 1434,1434,W_Valideren aanvraag,10138
179832,2011-11-17T10:04:54.525,2011-11-17T10:48:58.645,Fluxicon Disco, Variant 1434,1434,W_Valideren aanvraag,10138
179832,2011-11-17T11:12:20.205,2011-11-17T11:12:21.565,Fluxicon Disco, Variant 1434,1434,W_Nabellen incomplete dossiers,11189
179832,2011-11-17T11:12:50.878,2011-11-17T11:12:53.122,Fluxicon Disco, Variant 1434,1434,W_Nabellen incomplete dossiers,11189
179832,2011-11-17T11:13:58.725,2011-11-17T11:13:59.922,Fluxicon Disco, Variant 1434,1434,W_Nabellen incomplete dossiers,11189
179832,2011-11-17T11:18:28.423,2011-11-17T11:18:30.249,Fluxicon Disco, Variant 1434,1434,W_Nabellen incomplete dossiers,11189
179832,2011-11-17T11:43:12.484,2011-11-17T11:43:14.295,Fluxicon Disco, Variant 1434,1434,W_Nabellen incomplete dossiers,11189
179832,2011-11-17T11:43:21.667,2011-11-17T11:43:22.788,Fluxicon Disco, Variant 1434,1434,W_Nabellen incomplete dossiers,11189
179832,2011-11-17T11:43:36.707,2011-11-17T11:43:37.806,Fluxicon Disco, Variant 1434,1434,W_Nabellen incomplete dossiers,11189
179832,2011-11-17T11:47:05.561,2011-11-17T11:58:49.553,Fluxicon Disco, Variant 1434,1434,W_Nabellen incomplete dossiers,11189
179832,2011-11-18T14:54:24.492,2011-11-18T14:54:42.085,Fluxicon Disco, Variant 1434,1434,W_Valideren aanvraag,11049
179832,2011-11-18T14:55:19.554,2011-11-18T14:55:44.505,Fluxicon Disco, Variant 1434,1434,W_Nabellen incomplete dossiers,11049
179832,2011-11-18T15:12:01.055,2011-11-18T15:12:27.406,Fluxicon Disco, Variant 1434,1434,W_Valideren aanvraag,10138
179832,2011-11-21T08:03:29.679,2011-11-21T08:08:21.481,Fluxicon Disco, Variant 1434,1434,W_Valideren aanvraag,10629
179841,2011-10-26T08:29:17.239,2011-10-26T08:37:56.252,Fluxicon Disco, Variant 11,11,W_Completeren aanvraag,10861
179841,2011-11-01T09:54:00.611,2011-11-01T09:55:48.505,Fluxicon Disco, Variant 11,11,W_Nabellen offertes,11049
179841,2011-11-03T12:46:11.753,2011-11-03T13:04:18.634,Fluxicon Disco, Variant 11,11,W_Valideren aanvraag,10809
179847,2011-10-26T08:56:38.43,2011-10-26T08:58:51.198,Fluxicon Disco, Variant 145,145,W_Completeren aanvraag,10861
179847,2011-10-26T13:27:03.695,2011-10-26T13:28:16.07,Fluxicon Disco, Variant 145,145,W_Completeren aanvraag,11121
179847,2011-10-26T17:14:20.017,2011-10-26T17:30:45.874,Fluxicon Disco, Variant 145,145,W_Completeren aanvraag,10863
179847,2011-10-26T17:31:02.052,2011-10-26T17:32:00.165,Fluxicon Disco, Variant 145,145,W_Completeren aanvraag,10863
179847,2011-10-26T17:32:21.054,2011-10-26T17:32:51.51,Fluxicon Disco, Variant 145,145,W_Nabellen offertes,10863
179847,2011-10-26T17:33:20.559,2011-10-26T17:35:51.427,Fluxicon Disco, Variant 145,145,W_Nabellen offertes,10863
179847,2011-11-02T19:54:41.074,2011-11-02T19:57:14.754,Fluxicon Disco, Variant 145,145,W_Nabellen offertes,10881
179847,2011-11-04T11:10:27.385,2011-11-04T11:10:42.229,Fluxicon Disco, Variant 145,145,W_Nabellen offertes,10789
179847,2011-11-08T13:01:38.106,2011-11-08T13:55:32.06,Fluxicon Disco, Variant 145,145,W_Valideren aanvraag,10809
179856,2011-10-26T08:38:11.711,2011-10-26T08:41:33.765,Fluxicon Disco, Variant 1436,1436,W_Completeren aanvraag,10861
179856,2011-10-26T09:56:57.2,2011-10-26T10:01:19.771,Fluxicon Disco, Variant 1436,1436,W_Completeren aanvraag,11009
179856,2011-11-01T19:33:51.449,2011-11-01T19:36:12.391,Fluxicon Disco, Variant 1436,1436,W_Nabellen offertes,11189
179856,2011-11-02T09:03:39.575,2011-11-02T09:03:57.879,Fluxicon Disco, Variant 1436,1436,W_Nabellen offertes,11259
179856,2011-11-04T15:04:52.537,2011-11-04T15:04:59.203,Fluxicon Disco, Variant 1436,1436,W_Valideren aanvraag,10138
179856,2011-11-04T15:23:21.202,2011-11-04T15:32:12.32,Fluxicon Disco, Variant 1436,1436,W_Valideren aanvraag,10972
179856,2011-11-04T16:52:21.998,2011-11-04T16:57:53.491,Fluxicon Disco, Variant 1436,1436,W_Nabellen incomplete dossiers,11122
179856,2011-11-04T17:46:04.994,2011-11-04T18:01:04.391,Fluxicon Disco, Variant 1436,1436,W_Nabellen incomplete dossiers,10909
179856,2011-11-07T08:33:20.582,2011-11-07T08:38:46.447,Fluxicon Disco, Variant 1436,1436,W_Nabellen incomplete dossiers,10809
179856,2011-11-07T10:27:55.228,2011-11-07T10:28:28.628,Fluxicon Disco, Variant 1436,1436,W_Nabellen incomplete dossiers,NOT_SET
179856,2011-11-07T12:25:26.035,2011-11-07T12:41:24.007,Fluxicon Disco, Variant 1436,1436,W_Valideren aanvraag,10972
179856,2011-11-07T13:49:38.093,2011-11-07T13:52:58.428,Fluxicon Disco, Variant 1436,1436,W_Nabellen incomplete dossiers,NOT_SET
179856,2011-11-07T14:57:41.806,2011-11-07T14:59:19.098,Fluxicon Disco, Variant 1436,1436,W_Nabellen incomplete dossiers,10982
179856,2011-11-07T16:00:45.309,2011-11-07T16:00:51.27,Fluxicon Disco, Variant 1436,1436,W_Nabellen incomplete dossiers,10982
179856,2011-11-07T16:20:03.484,2011-11-07T16:20:49.36,Fluxicon Disco, Variant 1436,1436,W_Nabellen incomplete dossiers,10899
179856,2011-11-08T07:41:37.205,2011-11-08T07:44:30.685,Fluxicon Disco, Variant 1436,1436,W_Valideren aanvraag,10972
179856,2011-11-08T08:11:22.566,2011-11-08T08:14:37.754,Fluxicon Disco, Variant 1436,1436,W_Nabellen incomplete dossiers,NOT_SET
179856,2011-11-08T08:28:42.399,2011-11-08T08:31:11.761,Fluxicon Disco, Variant 1436,1436,W_Nabellen incomplete dossiers,10982
179856,2011-11-08T10:21:44.645,2011-11-08T10:22:39.819,Fluxicon Disco, Variant 1436,1436,W_Nabellen incomplete dossiers,11049
179856,2011-11-08T11:13:09.686,2011-11-08T11:21:07.033,Fluxicon Disco, Variant 1436,1436,W_Valideren aanvraag,10972
179859,2011-10-26T09:07:10.811,2011-10-26T09:18:39.128,Fluxicon Disco, Variant 9,9,W_Completeren aanvraag,10861
179859,2011-11-01T19:26:15.46,2011-11-01T19:31:13.994,Fluxicon Disco, Variant 9,9,W_Nabellen offertes,11189
179859,2011-11-09T09:26:08.787,2011-11-09T09:28:12.783,Fluxicon Disco, Variant 9,9,W_Nabellen offertes,11049
179859,2011-11-13T11:16:16.393,2011-11-13T11:30:25.388,Fluxicon Disco, Variant 9,9,W_Valideren aanvraag,10138
179862,2011-10-26T09:19:44.46,2011-10-26T09:23:34.423,Fluxicon Disco, Variant 150,150,W_Completeren aanvraag,10861
179862,2011-10-26T12:08:34.442,2011-10-26T12:16:08.994,Fluxicon Disco, Variant 150,150,W_Completeren aanvraag,11169
179862,2011-10-26T12:33:59.339,2011-10-26T12:34:16.542,Fluxicon Disco, Variant 150,150,W_Nabellen offertes,10982
179862,2011-11-02T18:41:23.939,2011-11-02T18:45:46.527,Fluxicon Disco, Variant 150,150,W_Nabellen offertes,10913
179862,2011-11-04T16:08:03.589,2011-11-04T16:09:01.595,Fluxicon Disco, Variant 150,150,W_Nabellen offertes,11201
179862,2011-11-05T15:07:48.283,2011-11-05T15:10:02.147,Fluxicon Disco, Variant 150,150,W_Nabellen offertes,NOT_SET
179862,2011-11-14T17:22:49.533,2011-11-14T17:25:07.847,Fluxicon Disco, Variant 150,150,W_Nabellen offertes,11180
179862,2011-11-21T15:45:57.466,2011-11-21T15:46:11.656,Fluxicon Disco, Variant 150,150,W_Nabellen offertes,11201
179862,2011-11-21T18:20:21.675,2011-11-21T18:27:37.991,Fluxicon Disco, Variant 150,150,W_Nabellen offertes,NOT_SET
179862,2011-11-24T11:22:03.183,2011-11-24T11:22:15.067,Fluxicon Disco, Variant 150,150,W_Nabellen offertes,11259
179862,2011-11-28T12:37:02.55,2011-11-28T13:06:01.111,Fluxicon Disco, Variant 150,150,W_Valideren aanvraag,10609
179865,2011-10-26T08:43:17.735,2011-10-26T08:46:04.838,Fluxicon Disco, Variant 1,1,W_Afhandelen leads,11009
179871,2011-10-26T09:26:57.591,2011-10-26T09:28:48.83,Fluxicon Disco, Variant 1437,1437,W_Completeren aanvraag,10861
179871,2011-10-26T13:37:26.918,2011-10-26T14:02:08.702,Fluxicon Disco, Variant 1437,1437,W_Completeren aanvraag,11121
179871,2011-10-26T14:02:34.034,2011-10-26T14:03:30.697,Fluxicon Disco, Variant 1437,1437,W_Nabellen offertes,11121
179871,2011-10-26T14:03:39.236,2011-10-26T14:03:42.235,Fluxicon Disco, Variant 1437,1437,W_Nabellen offertes,11121
179871,2011-10-26T14:04:15.42,2011-10-26T14:05:42.209,Fluxicon Disco, Variant 1437,1437,W_Nabellen offertes,11121
179871,2011-11-02T19:57:38.729,2011-11-02T19:59:58.01,Fluxicon Disco, Variant 1437,1437,W_Nabellen offertes,10933
179871,2011-11-04T16:42:07.704,2011-11-04T16:44:57.592,Fluxicon Disco, Variant 1437,1437,W_Nabellen offertes,11201
179871,2011-11-05T15:14:18.664,2011-11-05T15:15:19.176,Fluxicon Disco, Variant 1437,1437,W_Nabellen offertes,NOT_SET
179871,2011-11-08T19:44:55.325,2011-11-08T19:45:49.497,Fluxicon Disco, Variant 1437,1437,W_Nabellen offertes,10909
179871,2011-11-11T19:30:07.644,2011-11-11T19:30:49.619,Fluxicon Disco, Variant 1437,1437,W_Nabellen offertes,10909
179871,2011-11-14T19:49:05.543,2011-11-14T19:50:00.683,Fluxicon Disco, Variant 1437,1437,W_Nabellen offertes,11180
179871,2011-11-16T10:41:00.942,2011-11-16T10:41:15.741,Fluxicon Disco, Variant 1437,1437,W_Nabellen offertes,11259
179871,2011-11-17T07:43:47.525,2011-11-17T07:44:44.782,Fluxicon Disco, Variant 1437,1437,W_Valideren aanvraag,11049
179871,2011-11-17T13:09:28.123,2011-11-17T13:37:12.597,Fluxicon Disco, Variant 1437,1437,W_Valideren aanvraag,10138
179871,2011-11-17T13:46:17.89,2011-11-17T14:00:20.689,Fluxicon Disco, Variant 1437,1437,W_Nabellen incomplete dossiers,11189
179871,2011-11-17T16:19:24.808,2011-11-17T16:21:47.076,Fluxicon Disco, Variant 1437,1437,W_Nabellen incomplete dossiers,NOT_SET
179871,2011-11-18T09:09:28.734,2011-11-18T09:10:05.646,Fluxicon Disco, Variant 1437,1437,W_Nabellen incomplete dossiers,10789
179871,2011-11-18T10:08:24.799,2011-11-18T10:15:58.383,Fluxicon Disco, Variant 1437,1437,W_Valideren aanvraag,10138
179882,2011-10-26T08:30:51.574,2011-10-26T08:37:40.456,Fluxicon Disco, Variant 2,2,W_Completeren aanvraag,11189
179885,2011-10-26T08:47:37.792,2011-10-26T08:50:14.824,Fluxicon Disco, Variant 1439,1439,W_Afhandelen leads,11009
179885,2011-10-26T08:58:20.273,2011-10-26T09:01:30.184,Fluxicon Disco, Variant 1439,1439,W_Completeren aanvraag,11189
179885,2011-10-26T13:28:30.43,2011-10-26T13:30:00.039,Fluxicon Disco, Variant 1439,1439,W_Completeren aanvraag,11121
179885,2011-10-26T18:58:02.655,2011-10-26T19:13:00.543,Fluxicon Disco, Variant 1439,1439,W_Completeren aanvraag,11121
179885,2011-10-26T19:13:18.361,2011-10-26T19:14:31.833,Fluxicon Disco, Variant 1439,1439,W_Nabellen offertes,11121
179885,2011-10-26T19:14:41.202,2011-10-26T19:33:40.661,Fluxicon Disco, Variant 1439,1439,W_Nabellen offertes,11121
179885,2011-10-26T19:33:57.45,2011-10-26T19:35:17.426,Fluxicon Disco, Variant 1439,1439,W_Nabellen offertes,11121
179885,2011-11-03T16:39:13.604,2011-11-03T16:40:09.283,Fluxicon Disco, Variant 1439,1439,W_Nabellen offertes,NOT_SET
179885,2011-11-05T12:24:23.79,2011-11-05T12:26:54.303,Fluxicon Disco, Variant 1439,1439,W_Nabellen offertes,11002
179885,2011-11-08T19:00:52.716,2011-11-08T19:03:34.917,Fluxicon Disco, Variant 1439,1439,W_Nabellen offertes,NOT_SET
179885,2011-11-09T16:05:30.302,2011-11-09T16:05:51.01,Fluxicon Disco, Variant 1439,1439,W_Nabellen offertes,11259
179885,2011-11-11T09:10:25.383,2011-11-11T09:46:18.576,Fluxicon Disco, Variant 1439,1439,W_Valideren aanvraag,10972
179885,2011-11-11T09:47:04.395,2011-11-11T09:55:21.993,Fluxicon Disco, Variant 1439,1439,W_Nabellen incomplete dossiers,10972
179885,2011-11-11T10:37:33.41,2011-11-11T11:00:27.4,Fluxicon Disco, Variant 1439,1439,W_Nabellen incomplete dossiers,NOT_SET
179885,2011-11-11T17:41:50.373,2011-11-11T17:47:44.285,Fluxicon Disco, Variant 1439,1439,W_Nabellen incomplete dossiers,10909
179885,2011-11-12T10:05:03.973,2011-11-12T10:08:18.162,Fluxicon Disco, Variant 1439,1439,W_Nabellen incomplete dossiers,10913
179885,2011-11-12T14:20:11.287,2011-11-12T14:20:32.257,Fluxicon Disco, Variant 1439,1439,W_Nabellen incomplete dossiers,10913
179885,2011-11-14T09:23:26.635,2011-11-14T09:25:34.359,Fluxicon Disco, Variant 1439,1439,W_Nabellen incomplete dossiers,NOT_SET
179885,2011-11-14T13:42:58.768,2011-11-14T13:43:44.915,Fluxicon Disco, Variant 1439,1439,W_Nabellen incomplete dossiers,NOT_SET
179885,2011-11-14T16:24:06.43,2011-11-14T16:26:16.276,Fluxicon Disco, Variant 1439,1439,W_Nabellen incomplete dossiers,10881
179885,2011-11-14T16:40:31.822,2011-11-14T16:51:30.026,Fluxicon Disco, Variant 1439,1439,W_Nabellen incomplete dossiers,10881
179885,2011-11-17T14:42:07.611,2011-11-17T14:44:20.747,Fluxicon Disco, Variant 1439,1439,W_Nabellen incomplete dossiers,11049
179885,2011-11-18T12:05:00.245,2011-11-18T12:05:09.248,Fluxicon Disco, Variant 1439,1439,W_Nabellen incomplete dossiers,11049
179885,2011-11-18T14:40:54.136,2011-11-18T14:41:30.172,Fluxicon Disco, Variant 1439,1439,W_Nabellen incomplete dossiers,NOT_SET
179885,2011-11-18T17:06:47.615,2011-11-18T17:10:19.328,Fluxicon Disco, Variant 1439,1439,W_Nabellen incomplete dossiers,11122
179885,2011-11-21T15:38:39.314,2011-11-21T15:38:54.241,Fluxicon Disco, Variant 1439,1439,W_Nabellen incomplete dossiers,NOT_SET
179885,2011-11-21T16:42:34.857,2011-11-21T16:51:47.063,Fluxicon Disco, Variant 1439,1439,W_Nabellen incomplete dossiers,10929
179885,2011-11-21T19:44:55.965,2011-11-21T20:02:11.222,Fluxicon Disco, Variant 1439,1439,W_Nabellen incomplete dossiers,10929
179885,2011-11-22T07:52:25.227,2011-11-22T07:58:57.762,Fluxicon Disco, Variant 1439,1439,W_Valideren aanvraag,10972
179885,2011-11-22T07:59:35.659,2011-11-22T08:11:13.782,Fluxicon Disco, Variant 1439,1439,W_Valideren aanvraag,10809
179885,2011-11-22T08:12:37.973,2011-11-22T08:16:11.021,Fluxicon Disco, Variant 1439,1439,W_Valideren aanvraag,10972
179888,2011-10-26T08:50:22.537,2011-10-26T08:52:24.879,Fluxicon Disco, Variant 15,15,W_Afhandelen leads,11009
179888,2011-10-26T09:01:40.168,2011-10-26T09:04:15.132,Fluxicon Disco, Variant 15,15,W_Completeren aanvraag,11189
179888,2011-10-26T13:32:10.343,2011-10-26T13:37:54.838,Fluxicon Disco, Variant 15,15,W_Completeren aanvraag,11189
179888,2011-10-26T19:35:39.255,2011-10-26T19:37:10.091,Fluxicon Disco, Variant 15,15,W_Completeren aanvraag,11121
179888,2011-10-27T10:47:22.756,2011-10-27T10:53:40.043,Fluxicon Disco, Variant 15,15,W_Completeren aanvraag,11189
179899,2011-10-26T08:52:30.073,2011-10-26T08:54:22.71,Fluxicon Disco, Variant 1440,1440,W_Afhandelen leads,11009
179899,2011-10-26T09:05:26.911,2011-10-26T09:13:29.893,Fluxicon Disco, Variant 1440,1440,W_Completeren aanvraag,11189
179899,2011-11-01T10:20:57.352,2011-11-01T10:23:37.411,Fluxicon Disco, Variant 1440,1440,W_Nabellen offertes,11049
179899,2011-11-03T10:51:29.68,2011-11-03T10:57:00.177,Fluxicon Disco, Variant 1440,1440,W_Valideren aanvraag,10809
179899,2011-11-03T10:57:15.626,2011-11-03T10:57:33.84,Fluxicon Disco, Variant 1440,1440,W_Beoordelen fraude,10809
179899,2011-11-03T10:57:49.224,2011-11-03T11:20:32.79,Fluxicon Disco, Variant 1440,1440,W_Valideren aanvraag,10809
179899,2011-11-03T14:01:50.263,2011-11-03T14:06:07.555,Fluxicon Disco, Variant 1440,1440,W_Nabellen incomplete dossiers,10982
179899,2011-11-03T14:06:13.937,2011-11-03T14:06:41.071,Fluxicon Disco, Variant 1440,1440,W_Nabellen incomplete dossiers,10982
179899,2011-11-04T10:16:32.209,2011-11-04T10:16:46.317,Fluxicon Disco, Variant 1440,1440,W_Nabellen incomplete dossiers,10809
179899,2011-11-07T09:30:53.595,2011-11-07T09:31:20.177,Fluxicon Disco, Variant 1440,1440,W_Nabellen incomplete dossiers,10809
179899,2011-11-08T10:14:09.397,2011-11-08T10:14:19.27,Fluxicon Disco, Variant 1440,1440,W_Nabellen incomplete dossiers,10899
179899,2011-11-08T11:04:50.277,2011-11-08T11:06:01.425,Fluxicon Disco, Variant 1440,1440,W_Valideren aanvraag,10809
179899,2011-11-08T11:11:53.154,2011-11-08T11:26:53.968,Fluxicon Disco, Variant 1440,1440,W_Valideren aanvraag,10809
179902,2011-10-26T08:54:32.591,2011-10-26T09:02:53.413,Fluxicon Disco, Variant 438,438,W_Afhandelen leads,11009
179902,2011-10-26T09:03:04.213,2011-10-26T09:11:03.574,Fluxicon Disco, Variant 438,438,W_Completeren aanvraag,11009
179902,2011-10-26T09:11:08.526,2011-10-26T09:14:39.382,Fluxicon Disco, Variant 438,438,W_Completeren aanvraag,11009
179902,2011-10-26T09:28:23.521,2011-10-26T09:30:47.759,Fluxicon Disco, Variant 438,438,W_Completeren aanvraag,11189
