dataset,seed,n_samples,name,mu_star,mu_star_conf
production,300,64,Resource Calendar ID4163,1592000.912654763,397148.6593299262
production,300,64,Resource Calendar ID4167,2284399.639683378,934488.7667632836
production,300,64,Resource Calendar ID4219,2302285.935352394,786456.8577540214
production,300,64,Resource Calendar ID4287,2694166.569609391,908784.5232390236
production,300,64,Resource Calendar ID4291,2248241.9784795805,1024588.6875380871
production,300,64,Resource Calendar ID4326,1929462.8507421801,686302.5416139761
production,300,64,Resource Calendar ID4355,1604975.1712547843,528352.5461712285
production,300,64,Resource Calendar ID4385,1948443.8466950026,733768.0765210965
production,300,64,Resource Calendar ID4429,1848527.2208545408,540719.0788648558
production,300,64,Resource Calendar ID4442,2061648.7808263812,691416.2905399131
production,300,64,Resource Calendar ID4445,3338263.997334634,895171.6784293605
production,300,64,Resource Calendar ID4491,1889567.3905337607,849777.6893681824
production,300,64,Resource Calendar ID4493,74692325.99918011,22727192.784789864
production,300,64,Resource Calendar ID4528,2462911.990310718,647957.6223004952
production,300,64,Resource Calendar ID4529,1970990.9616443983,607498.6439131044
production,300,64,Resource Calendar ID4618,1774392.8411964637,610296.226064279
production,300,64,Resource Calendar ID4622,2214732.3332758076,746404.6209347472
production,300,64,Resource Calendar ID4641,2100960.404574584,776083.3556724364
production,300,64,Resource Calendar ID4718,1965971.5400759352,620344.2387446671
production,300,64,Resource Calendar ID4783,2080861.5023861735,875045.130212562
production,300,64,Resource Calendar ID4794,1566714.2219960317,428482.41966517054
production,300,64,Resource Calendar ID4799,1875698.3248759499,658945.5234293933
production,300,64,Resource Calendar ID4820,1523782.1748119178,584670.8773727239
production,300,64,Resource Calendar ID4851,1569542.823968258,582770.8429735319
production,300,64,Resource Calendar ID4872,2216190.850132924,645332.7817328536
production,300,64,Resource Calendar ID4873,2576382.4380610697,873999.9511126152
production,300,64,Resource Calendar ID4882,1856831.7208490884,558374.1102301492
production,300,64,Resource Calendar ID4890,2194223.990294533,968998.5084686113
production,300,64,Resource Calendar ID4932,2441907.1394465086,917561.322911864
production,300,64,Resource Calendar ID4955,1697857.2835640875,543701.0957162433
production,300,64,Resource Calendar Start,1884736.9379232305,831716.5900158528
